review_id,review_text,sentiment,review_text
dd8dc783-ad86-45fe-ba37-ff579af375a6,"An ordinary experience. The standard was air conditioning, and the mileage limit was nothing to rave about.",neutral,"Fairly standard. The fair was hidden fees, and the pickup process was neither good nor bad."
6d2e197f-e33d-4b9e-a97a-3d7e8fa91a9b,"An ordinary experience. The okay was return policy, and the roadside assistance was nothing to rave about.",neutral,"Fairly standard. The fine was tire condition, and the mileage limit was neither good nor bad."
b319138b-e30a-46d8-b67f-2a7f1ea417ad,"The rental was okay. The mileage limit was okay, and the insurance options was neither great nor bad.",neutral,"Nothing too exciting. The average was hidden fees, and the deposit policy was just okay."
a3c0537e-799c-4766-94c9-58a8233ac25f,"The rental was neutral. The pricing was okay, and the GPS availability was neither great nor bad.",neutral,"Nothing exceptional, but nothing terrible either. The mediocre was tire condition, and the insurance options was fine."
d8460936-1a74-4460-a41d-ffd4970cbd06,"Pretty average overall. The average was tire condition, and the upgrade options was nothing special.",neutral,"Didn't impress, but didn't disappoint either. The neutral was booking ease, and the vehicle condition was alright."
404f8432-a40e-400d-a21a-ada5adb6f7e6,"Fairly standard. The fair was hidden fees, and the pickup process was neither good nor bad.",neutral,"Didn't impress, but didn't disappoint either. The neutral was roadside assistance, and the upgrade options was alright."
85279a3f-1c07-499f-acb1-dfe17b034afa,"Fairly standard. The fine was tire condition, and the mileage limit was neither good nor bad.",neutral,"Didn't impress, but didn't disappoint either. The neutral was vehicle condition, and the upgrade options was alright."
9212182c-eeeb-4ad6-ac82-1ed21ae63239,"Nothing too exciting. The average was hidden fees, and the deposit policy was just okay.",neutral,"Didn't impress, but didn't disappoint either. The fine was staff professionalism, and the customer service was alright."
6c1380fb-d50a-4698-a407-38aba2b3d7ec,"Nothing exceptional, but nothing terrible either. The mediocre was tire condition, and the insurance options was fine.",neutral,"Didn't impress, but didn't disappoint either. The okay was air conditioning, and the drop-off experience was alright."
adfe8c46-22e5-4262-b965-ca125b6d9ddb,"Didn't impress, but didn't disappoint either. The neutral was booking ease, and the vehicle condition was alright.",neutral,"Not the best, not the worst—just mediocre. The staff professionalism was fine, and the fuel policy was acceptable."
a0db5bde-4a79-489f-b810-33b54a521e2c,"Didn't impress, but didn't disappoint either. The neutral was roadside assistance, and the upgrade options was alright.",neutral,"Nothing too exciting. The fine was customer service, and the tire condition was just okay."
97f8af7a-73c9-4473-8351-c414a6c89c0e,"Didn't impress, but didn't disappoint either. The neutral was vehicle condition, and the upgrade options was alright.",neutral,"Nothing exceptional, but nothing terrible either. The fair was drop-off experience, and the return policy was fine."
c86d9e73-4885-456f-9113-4869f2e6e5ae,"Pretty average overall. The fair was waiting time, and the insurance options was nothing special.",neutral,"Fairly standard. The neutral was return policy, and the pricing was neither good nor bad."
37fbaa86-07b3-425e-accc-9bb02ad0e1a5,"Didn't impress, but didn't disappoint either. The fine was staff professionalism, and the customer service was alright.",neutral,"Not the best, not the worst—just decent. The vehicle condition was fine, and the GPS availability was acceptable."
30d71664-1183-4c6b-a9a2-4a3a6b65149e,"Didn't impress, but didn't disappoint either. The okay was air conditioning, and the drop-off experience was alright.",neutral,"Fairly standard. The fair was pickup process, and the booking ease was neither good nor bad."
b0a1a7ed-4573-49e5-a4f9-7fde1a3858bd,"Not the best, not the worst—just mediocre. The staff professionalism was fine, and the fuel policy was acceptable.",neutral,"Pretty average overall. The fair was staff professionalism, and the tire condition was nothing special."
4654ecb9-7810-4607-a8f7-6cc0277af4f3,"Nothing too exciting. The fine was customer service, and the tire condition was just okay.",neutral,"Fairly standard. The decent was hidden fees, and the booking ease was neither good nor bad."
4affad84-d2eb-4a08-8b9d-4d85a7797089,"Nothing exceptional, but nothing terrible either. The fair was drop-off experience, and the return policy was fine.",neutral,"Pretty average overall. The fair was GPS availability, and the car cleanliness was nothing special."
fe1f1204-4b68-4bd0-bb77-afd10feea251,"Fairly standard. The neutral was return policy, and the pricing was neither good nor bad.",neutral,"Didn't impress, but didn't disappoint either. The average was drop-off experience, and the insurance options was alright."
ac4f1634-4d92-46cc-84e9-f83017500792,"Not the best, not the worst—just decent. The vehicle condition was fine, and the GPS availability was acceptable.",neutral,"Not the best, not the worst—just fine. The car cleanliness was fine, and the hidden fees was acceptable."
a799a2ad-1ca8-45f8-add5-3921b7ccb948,"Fairly standard. The fair was pickup process, and the booking ease was neither good nor bad.",neutral,"Not the best, not the worst—just decent. The GPS availability was fine, and the pickup process was acceptable."
535cf850-1b1c-42e5-a2e7-d87093efac3f,"Pretty average overall. The fair was staff professionalism, and the tire condition was nothing special.",neutral,"Not the best, not the worst—just passable. The pricing was fine, and the drop-off experience was acceptable."
65cd58d9-86bb-420a-9840-ab9ba9955c6c,"Fairly standard. The decent was hidden fees, and the booking ease was neither good nor bad.",neutral,"A decent experience. The passable was drop-off experience, and the hidden fees could have been better."
52ae3443-a838-41be-9dc0-fefb653e4c33,"Pretty average overall. The fair was GPS availability, and the car cleanliness was nothing special.",neutral,"An ordinary experience. The standard was GPS availability, and the fuel policy was nothing to rave about."
98c0e417-e19c-4839-aa9d-86550e3dd0b0,"Didn't impress, but didn't disappoint either. The average was drop-off experience, and the insurance options was alright.",neutral,"Pretty average overall. The okay was waiting time, and the drop-off experience was nothing special."
3e8ff9a8-3268-4dd5-8bf3-3ae7667198c7,"Not the best, not the worst—just fine. The car cleanliness was fine, and the hidden fees was acceptable.",neutral,"A decent experience. The decent was staff professionalism, and the return policy could have been better."
4fc64832-e311-4e78-a035-b3c9091856ab,"Not the best, not the worst—just decent. The GPS availability was fine, and the pickup process was acceptable.",neutral,"A decent experience. The mediocre was air conditioning, and the waiting time could have been better."
9692430e-812b-489a-ac7a-81e7087f4cc4,"Not the best, not the worst—just passable. The pricing was fine, and the drop-off experience was acceptable.",neutral,"Nothing too exciting. The mediocre was GPS availability, and the drop-off experience was just okay."
bb9bd4e6-85b2-40fb-9cf6-a24980472ce0,"If you're looking for a basic rental, this is okay. The mediocre was mileage limit, and the air conditioning was neutral.",neutral,"Didn't impress, but didn't disappoint either. The ordinary was pricing, and the return policy was alright."
df41fd31-0883-465b-9aed-383da4073385,"A decent experience. The passable was drop-off experience, and the hidden fees could have been better.",neutral,"Fairly standard. The ordinary was pricing, and the booking ease was neither good nor bad."
a045bcea-df15-49b4-afc2-4e6e19f143d2,"An ordinary experience. The standard was GPS availability, and the fuel policy was nothing to rave about.",neutral,"Nothing too exciting. The average was pricing, and the customer service was just okay."
5647bdeb-f9b5-437b-b59d-4164fad95ef5,"Pretty average overall. The okay was waiting time, and the drop-off experience was nothing special.",neutral,"Pretty average overall. The fine was vehicle condition, and the deposit policy was nothing special."
4a8c472a-fc45-4131-9191-e22e3ee45010,"A decent experience. The decent was staff professionalism, and the return policy could have been better.",neutral,"Not the best, not the worst—just okay. The drop-off experience was fine, and the pricing was acceptable."
5e041d04-98fd-4ad1-9e4c-c42a50e9b5be,"A decent experience. The mediocre was air conditioning, and the waiting time could have been better.",neutral,"Didn't impress, but didn't disappoint either. The average was GPS availability, and the pricing was alright."
b17ef1d6-5165-428a-90d9-71c905e27712,"Nothing too exciting. The mediocre was GPS availability, and the drop-off experience was just okay.",neutral,"Nothing exceptional, but nothing terrible either. The ordinary was insurance options, and the mileage limit was fine."
f2f80685-f4f1-4fc5-ba5b-10739cace37f,"Didn't impress, but didn't disappoint either. The ordinary was pricing, and the return policy was alright.",neutral,"Nothing exceptional, but nothing terrible either. The decent was tire condition, and the waiting time was fine."
6c29d237-d9ef-4bb2-9616-b1c8b35e302b,"Fairly standard. The ordinary was pricing, and the booking ease was neither good nor bad.",neutral,"Nothing exceptional, but nothing terrible either. The standard was customer service, and the hidden fees was fine."
c4c09802-0785-4dd4-bb64-3bf94614bb2d,"Nothing too exciting. The average was pricing, and the customer service was just okay.",neutral,"Pretty average overall. The average was car cleanliness, and the return policy was nothing special."
5fa1bfa0-fda1-4dbc-8694-e92db5600e10,"Pretty average overall. The fine was vehicle condition, and the deposit policy was nothing special.",neutral,"The rental was standard. The waiting time was okay, and the air conditioning was neither great nor bad."
9df7f542-06a4-4066-9f89-9807c59a6971,"Not the best, not the worst—just okay. The drop-off experience was fine, and the pricing was acceptable.",neutral,"An ordinary experience. The neutral was roadside assistance, and the vehicle condition was nothing to rave about."
bbc7fb9c-7f59-487d-9653-33afa297e5c8,"The rental was average. The mileage limit was okay, and the hidden fees was neither great nor bad.",neutral,"Nothing exceptional, but nothing terrible either. The fine was roadside assistance, and the car cleanliness was fine."
05ff1c9f-21cc-44a4-b02f-fd00e6b797f8,"Didn't impress, but didn't disappoint either. The average was GPS availability, and the pricing was alright.",neutral,"The rental was standard. The staff professionalism was okay, and the GPS availability was neither great nor bad."
b7fb4c95-a859-4504-a46f-7c8fbade166c,"Nothing exceptional, but nothing terrible either. The ordinary was insurance options, and the mileage limit was fine.",neutral,"Nothing exceptional, but nothing terrible either. The okay was return policy, and the pickup process was fine."
a48b5cdd-4ca6-413a-9d4e-ddad1af54531,"Nothing exceptional, but nothing terrible either. The decent was tire condition, and the waiting time was fine.",neutral,"A decent experience. The fine was customer service, and the pickup process could have been better."
21d24e1d-c65e-4828-85cd-1c7f3ae4ece3,"Nothing exceptional, but nothing terrible either. The standard was customer service, and the hidden fees was fine.",neutral,"The rental was okay. The staff professionalism was okay, and the mileage limit was neither great nor bad."
3432e914-0f72-481d-887d-2387ffd153e6,"Pretty average overall. The average was car cleanliness, and the return policy was nothing special.",neutral,"Not the best, not the worst—just neutral. The customer service was fine, and the roadside assistance was acceptable."
cd13599d-a58d-43ce-a222-413f57f2d6e3,"Fairly standard. The neutral was customer service, and the air conditioning was neither good nor bad.",neutral,"If you're looking for a basic rental, this is okay. The fine was booking ease, and the pickup process was neutral."
639033e9-8592-4e3b-89c5-a88db0a89c89,"The rental was standard. The waiting time was okay, and the air conditioning was neither great nor bad.",neutral,"An ordinary experience. The average was tire condition, and the drop-off experience was nothing to rave about."
68be5c8f-9db4-4f24-90d2-26fb94a46fd9,"An ordinary experience. The neutral was roadside assistance, and the vehicle condition was nothing to rave about.",neutral,"If you're looking for a basic rental, this is okay. The standard was pickup process, and the waiting time was neutral."
ade302d8-06b5-4f1a-92a8-ecf5d1d3a1d6,"Nothing exceptional, but nothing terrible either. The fine was roadside assistance, and the car cleanliness was fine.",neutral,"Didn't impress, but didn't disappoint either. The standard was staff professionalism, and the mileage limit was alright."
ddebdef8-c3b5-4b97-8403-9319991574ba,"The rental was standard. The staff professionalism was okay, and the GPS availability was neither great nor bad.",neutral,"Pretty average overall. The neutral was upgrade options, and the mileage limit was nothing special."
474d6d6e-552d-43ff-9f88-db362bcaa3b0,"Nothing exceptional, but nothing terrible either. The okay was return policy, and the pickup process was fine.",neutral,"Pretty average overall. The okay was hidden fees, and the vehicle condition was nothing special."
0316b58d-10e9-4a1e-b7f1-9986b99c43bb,"A decent experience. The fine was customer service, and the pickup process could have been better.",neutral,"Pretty average overall. The decent was drop-off experience, and the booking ease was nothing special."
3affc903-e028-412c-b863-44df06e15be5,"The rental was okay. The staff professionalism was okay, and the mileage limit was neither great nor bad.",neutral,"A decent experience. The passable was tire condition, and the hidden fees could have been better."
785db656-29af-4fec-91d9-8871b0b2fbee,"Not the best, not the worst—just neutral. The customer service was fine, and the roadside assistance was acceptable.",neutral,"Nothing too exciting. The standard was mileage limit, and the customer service was just okay."
4b061acc-7a67-4cbf-9ae8-12de0b336b39,"If you're looking for a basic rental, this is okay. The fine was booking ease, and the pickup process was neutral.",neutral,"Pretty average overall. The fair was drop-off experience, and the booking ease was nothing special."
b620d925-3358-42b0-8a46-5790cbf72b58,"An ordinary experience. The average was tire condition, and the drop-off experience was nothing to rave about.",neutral,"Fairly standard. The passable was car cleanliness, and the pricing was neither good nor bad."
4356c1f3-7838-4b3e-b852-c3f751c27b80,"If you're looking for a basic rental, this is okay. The standard was pickup process, and the waiting time was neutral.",neutral,"A decent experience. The passable was deposit policy, and the tire condition could have been better."
06fd0960-edfa-4277-b482-0c751a46653a,"Didn't impress, but didn't disappoint either. The standard was staff professionalism, and the mileage limit was alright.",neutral,"Fairly standard. The passable was air conditioning, and the customer service was neither good nor bad."
b6fa5f18-f62e-4cd1-9f11-edb2d85c7e43,"Pretty average overall. The neutral was upgrade options, and the mileage limit was nothing special.",neutral,"Not the best, not the worst—just decent. The drop-off experience was fine, and the return policy was acceptable."
8101163c-213b-4593-a137-b945aaab61b8,"Pretty average overall. The okay was hidden fees, and the vehicle condition was nothing special.",neutral,"If you're looking for a basic rental, this is okay. The okay was car cleanliness, and the pickup process was neutral."
d05c7c72-f5ef-4eee-8260-fff1e56ad8f9,"Pretty average overall. The decent was drop-off experience, and the booking ease was nothing special.",neutral,"Nothing exceptional, but nothing terrible either. The neutral was hidden fees, and the mileage limit was fine."
07658700-de2a-4c3f-8a70-92c74c8400c6,"A decent experience. The passable was tire condition, and the hidden fees could have been better.",neutral,"Nothing exceptional, but nothing terrible either. The standard was hidden fees, and the customer service was fine."
0841256d-e636-42f3-a0e0-7e2dd561833c,"Nothing too exciting. The standard was mileage limit, and the customer service was just okay.",neutral,"Fairly standard. The standard was return policy, and the roadside assistance was neither good nor bad."
cd20b6f6-943a-42f5-acb8-aeb066440857,"Pretty average overall. The fair was drop-off experience, and the booking ease was nothing special.",neutral,"Nothing too exciting. The fair was customer service, and the return policy was just okay."
9d258ee7-3f1a-41c4-ac16-85405910ed63,"Fairly standard. The passable was car cleanliness, and the pricing was neither good nor bad.",neutral,"Fairly standard. The ordinary was drop-off experience, and the car cleanliness was neither good nor bad."
d5048cc7-c865-432b-ada3-4ea8bdba98c5,"A decent experience. The passable was deposit policy, and the tire condition could have been better.",neutral,"Not the best, not the worst—just ordinary. The car cleanliness was fine, and the GPS availability was acceptable."
017bd6a7-5691-476f-800c-6e0c2861a741,"Fairly standard. The passable was air conditioning, and the customer service was neither good nor bad.",neutral,"Nothing exceptional, but nothing terrible either. The average was insurance options, and the booking ease was fine."
566dad07-c89c-4d9e-96a8-243c0757a3fd,"Not the best, not the worst—just decent. The drop-off experience was fine, and the return policy was acceptable.",neutral,"A decent experience. The average was vehicle condition, and the upgrade options could have been better."
eeca7dc0-0657-46dd-b54b-2013265bc923,"If you're looking for a basic rental, this is okay. The okay was car cleanliness, and the pickup process was neutral.",neutral,"A decent experience. The passable was car cleanliness, and the hidden fees could have been better."
72b1cfa4-1cf9-46e6-ae50-f6122d9cb6c9,"Nothing exceptional, but nothing terrible either. The neutral was hidden fees, and the mileage limit was fine.",neutral,"Not the best, not the worst—just neutral. The fuel policy was fine, and the car cleanliness was acceptable."
c0d4b13b-f09a-4ab9-85fd-db11148fe29d,"Nothing exceptional, but nothing terrible either. The standard was hidden fees, and the customer service was fine.",neutral,"Not the best, not the worst—just neutral. The pickup process was fine, and the insurance options was acceptable."
81b91359-f624-4501-a767-77ddb49aad12,"Fairly standard. The standard was return policy, and the roadside assistance was neither good nor bad.",neutral,"Not the best, not the worst—just passable. The customer service was fine, and the staff professionalism was acceptable."
3b9415ba-7ee3-4867-a276-cc9240215b8f,"Nothing too exciting. The fair was customer service, and the return policy was just okay.",neutral,"Nothing exceptional, but nothing terrible either. The decent was pricing, and the pickup process was fine."
737422d4-fe13-487b-af13-ecea78e20e4f,"Fairly standard. The ordinary was drop-off experience, and the car cleanliness was neither good nor bad.",neutral,"Didn't impress, but didn't disappoint either. The decent was return policy, and the insurance options was alright."
6cf357d9-4cb0-43ed-a053-5c6c37182d42,"Not the best, not the worst—just ordinary. The car cleanliness was fine, and the GPS availability was acceptable.",neutral,"If you're looking for a basic rental, this is okay. The passable was deposit policy, and the car cleanliness was neutral."
8d611482-44ae-43cb-853a-63b71b07cc1a,"Nothing exceptional, but nothing terrible either. The average was insurance options, and the booking ease was fine.",neutral,"Fairly standard. The okay was customer service, and the pricing was neither good nor bad."
ec08cece-e594-4856-a292-03c7524f34a2,"A decent experience. The average was vehicle condition, and the upgrade options could have been better.",neutral,"Pretty average overall. The fair was pickup process, and the booking ease was nothing special."
aaaef9ad-2db6-43a9-be2f-e1ba658daaa9,"A decent experience. The passable was car cleanliness, and the hidden fees could have been better.",neutral,"Not the best, not the worst—just fair. The fuel policy was fine, and the tire condition was acceptable."
c43e4100-716c-468c-ab4c-c542fcdb7360,"Not the best, not the worst—just neutral. The fuel policy was fine, and the car cleanliness was acceptable.",neutral,"Pretty average overall. The fair was air conditioning, and the deposit policy was nothing special."
63cbc277-ad18-4cbd-92bb-191037b94cc1,"Not the best, not the worst—just neutral. The pickup process was fine, and the insurance options was acceptable.",neutral,"A decent experience. The passable was GPS availability, and the tire condition could have been better."
ccd6dbaf-f08e-4239-83f3-1d2d84c2f57d,"Not the best, not the worst—just passable. The customer service was fine, and the staff professionalism was acceptable.",neutral,"An ordinary experience. The neutral was tire condition, and the insurance options was nothing to rave about."
5c483847-71e9-48d1-af72-ee39a1e43f34,"Nothing exceptional, but nothing terrible either. The decent was pricing, and the pickup process was fine.",neutral,"An ordinary experience. The standard was staff professionalism, and the customer service was nothing to rave about."
8e18b987-9729-4d4e-892b-329c9bb3f573,"Didn't impress, but didn't disappoint either. The decent was return policy, and the insurance options was alright.",neutral,"Didn't impress, but didn't disappoint either. The passable was air conditioning, and the GPS availability was alright."
c21e2e79-e016-44d3-8709-6eb13d4a4a56,"If you're looking for a basic rental, this is okay. The passable was deposit policy, and the car cleanliness was neutral.",neutral,"If you're looking for a basic rental, this is okay. The decent was car cleanliness, and the vehicle condition was neutral."
50951cbe-5d08-4718-a034-3aa828174ea2,"Fairly standard. The okay was customer service, and the pricing was neither good nor bad.",neutral,"Pretty average overall. The mediocre was mileage limit, and the hidden fees was nothing special."
41dfe354-d160-4425-89f9-e67e2cff4d37,"Pretty average overall. The fair was pickup process, and the booking ease was nothing special.",neutral,"A decent experience. The okay was insurance options, and the car cleanliness could have been better."
d44024ae-f488-4513-9358-50d3e10d5376,"Not the best, not the worst—just fair. The fuel policy was fine, and the tire condition was acceptable.",neutral,"Not the best, not the worst—just fair. The pricing was fine, and the staff professionalism was acceptable."
a80514a7-13ed-4233-9886-7894d369d952,"Pretty average overall. The fair was air conditioning, and the deposit policy was nothing special.",neutral,"Nothing too exciting. The ordinary was waiting time, and the booking ease was just okay."
b38b70df-d308-44e7-8604-0da66f1654b2,"A decent experience. The passable was GPS availability, and the tire condition could have been better.",neutral,"An ordinary experience. The fine was deposit policy, and the upgrade options was nothing to rave about."
2c86d390-db29-45ba-a983-73597d1f4dd2,"An ordinary experience. The neutral was tire condition, and the insurance options was nothing to rave about.",neutral,"Nothing exceptional, but nothing terrible either. The fine was customer service, and the booking ease was fine."
75e8bd70-8baa-4b50-826c-aa2c62d7e473,"An ordinary experience. The standard was staff professionalism, and the customer service was nothing to rave about.",neutral,"Nothing too exciting. The ordinary was customer service, and the pickup process was just okay."
3f5eb04b-826a-4683-8700-761f9c2516f4,"Didn't impress, but didn't disappoint either. The passable was air conditioning, and the GPS availability was alright.",neutral,"A decent experience. The mediocre was deposit policy, and the air conditioning could have been better."
510f1a18-06df-4183-a5cd-166e096a0d65,"If you're looking for a basic rental, this is okay. The decent was car cleanliness, and the vehicle condition was neutral.",neutral,"An ordinary experience. The average was GPS availability, and the air conditioning was nothing to rave about."
556ed123-4ba8-455a-8734-85c14d88f4a9,"Pretty average overall. The mediocre was mileage limit, and the hidden fees was nothing special.",neutral,"Nothing exceptional, but nothing terrible either. The passable was fuel policy, and the roadside assistance was fine."
56443236-26f3-4d28-9572-d7ee445c2ca2,"A decent experience. The okay was insurance options, and the car cleanliness could have been better.",neutral,"Didn't impress, but didn't disappoint either. The okay was customer service, and the car cleanliness was alright."
51301a40-3358-434a-b8d1-d9657ae5f44c,"Not the best, not the worst—just fair. The pricing was fine, and the staff professionalism was acceptable.",neutral,"An ordinary experience. The ordinary was staff professionalism, and the return policy was nothing to rave about."
f951475b-5c9f-4ac8-aebb-862486b77a72,"An ordinary experience. The ordinary was drop-off experience, and the tire condition was nothing to rave about.",neutral,"An ordinary experience. The fine was booking ease, and the fuel policy was nothing to rave about."
1305a059-df1b-419f-b9f8-62d2214863f3,"Nothing too exciting. The ordinary was waiting time, and the booking ease was just okay.",neutral,"Nothing too exciting. The passable was vehicle condition, and the roadside assistance was just okay."
2f19fc64-6f9e-4e6b-80d2-4eb27bb0eb00,"An ordinary experience. The fine was deposit policy, and the upgrade options was nothing to rave about.",neutral,"Not the best, not the worst—just fine. The staff professionalism was fine, and the mileage limit was acceptable."
145dfd54-350b-4247-be56-d82a25236f08,"Nothing exceptional, but nothing terrible either. The fine was customer service, and the booking ease was fine.",neutral,"If you're looking for a basic rental, this is okay. The passable was car cleanliness, and the drop-off experience was neutral."
7c874d86-f7bd-49d4-bbf1-c89b82c17fa6,"Nothing too exciting. The ordinary was customer service, and the pickup process was just okay.",neutral,"A decent experience. The fine was booking ease, and the hidden fees could have been better."
ba36e94b-5edb-49b4-a07c-2b7da6940ff7,"A decent experience. The mediocre was deposit policy, and the air conditioning could have been better.",neutral,"Nothing too exciting. The ordinary was deposit policy, and the air conditioning was just okay."
9962d0ae-618b-4f99-8a71-55388be1292b,"An ordinary experience. The average was GPS availability, and the air conditioning was nothing to rave about.",neutral,"Pretty average overall. The neutral was insurance options, and the return policy was nothing special."
13f81551-24bf-486f-b1f8-631d1ee80e1e,"Nothing exceptional, but nothing terrible either. The passable was fuel policy, and the roadside assistance was fine.",neutral,"Fairly standard. The fair was insurance options, and the deposit policy was neither good nor bad."
21a9f8a4-8295-4796-addd-c30ae94c8074,"Didn't impress, but didn't disappoint either. The okay was customer service, and the car cleanliness was alright.",neutral,"Pretty average overall. The passable was hidden fees, and the air conditioning was nothing special."
5d155a11-4d9d-42cb-ab1a-68343f251e15,"An ordinary experience. The ordinary was staff professionalism, and the return policy was nothing to rave about.",neutral,"If you're looking for a basic rental, this is okay. The fine was deposit policy, and the fuel policy was neutral."
72f6a57d-2825-495b-b311-b1a8236b80c3,"An ordinary experience. The fine was booking ease, and the fuel policy was nothing to rave about.",neutral,"Didn't impress, but didn't disappoint either. The passable was mileage limit, and the staff professionalism was alright."
98033278-3fa9-4718-b6c5-d29a2f8e8022,"Nothing too exciting. The passable was vehicle condition, and the roadside assistance was just okay.",neutral,"The rental was ordinary. The deposit policy was okay, and the hidden fees was neither great nor bad."
9a7df3b9-e208-4b15-83f1-89ab7549ccb8,"Not the best, not the worst—just fine. The staff professionalism was fine, and the mileage limit was acceptable.",neutral,"If you're looking for a basic rental, this is okay. The okay was tire condition, and the mileage limit was neutral."
1e70fb7b-3906-46c9-9368-06e44eb2e8c5,"If you're looking for a basic rental, this is okay. The passable was car cleanliness, and the drop-off experience was neutral.",neutral,"Nothing too exciting. The standard was waiting time, and the drop-off experience was just okay."
30a43fe7-6da8-45c2-a412-769412c3b2c3,"A decent experience. The fine was booking ease, and the hidden fees could have been better.",neutral,"Didn't impress, but didn't disappoint either. The passable was roadside assistance, and the air conditioning was alright."
c366d77c-72bd-4a9e-9323-d23c2f478bc0,"Nothing too exciting. The ordinary was deposit policy, and the air conditioning was just okay.",neutral,"Not the best, not the worst—just fine. The pricing was fine, and the upgrade options was acceptable."
479853b2-95fa-4052-a37f-68336994e76e,"Pretty average overall. The neutral was insurance options, and the return policy was nothing special.",neutral,"Not the best, not the worst—just decent. The air conditioning was fine, and the upgrade options was acceptable."
79ca352a-c880-43be-aeea-efa5b9b4207e,"Fairly standard. The fair was insurance options, and the deposit policy was neither good nor bad.",neutral,"Not the best, not the worst—just neutral. The fuel policy was fine, and the return policy was acceptable."
ec3416cb-df30-437f-856b-a5bbd051af1b,"Pretty average overall. The passable was hidden fees, and the air conditioning was nothing special.",neutral,"If you're looking for a basic rental, this is okay. The fine was tire condition, and the hidden fees was neutral."
1e74b035-1071-4337-9587-dddbc6fe3075,"If you're looking for a basic rental, this is okay. The fine was deposit policy, and the fuel policy was neutral.",neutral,"Pretty average overall. The passable was vehicle condition, and the hidden fees was nothing special."
e20d9381-972c-4e1d-9bdb-f2f25db89675,"Didn't impress, but didn't disappoint either. The passable was mileage limit, and the staff professionalism was alright.",neutral,"A decent experience. The okay was mileage limit, and the booking ease could have been better."
d6dde4c4-4578-4420-914c-bfbdcb3f76d0,"The rental was ordinary. The deposit policy was okay, and the hidden fees was neither great nor bad.",neutral,"Not the best, not the worst—just passable. The vehicle condition was fine, and the deposit policy was acceptable."
1ef5bd27-d0f7-42a4-a761-dd9d963f3711,"If you're looking for a basic rental, this is okay. The okay was tire condition, and the mileage limit was neutral.",neutral,"If you're looking for a basic rental, this is okay. The passable was vehicle condition, and the air conditioning was neutral."
2a12f3f1-f693-46e1-92a8-1ae799a5a4b1,"Nothing too exciting. The standard was waiting time, and the drop-off experience was just okay.",neutral,"Nothing exceptional, but nothing terrible either. The decent was insurance options, and the staff professionalism was fine."
4ec79a29-d90d-43bb-b2c1-8c5b96efda28,"Didn't impress, but didn't disappoint either. The passable was roadside assistance, and the air conditioning was alright.",neutral,"If you're looking for a basic rental, this is okay. The fair was pickup process, and the pricing was neutral."
5eef0616-0ddc-4939-a81f-cf2ac475b293,"Not the best, not the worst—just fine. The pricing was fine, and the upgrade options was acceptable.",neutral,"Nothing exceptional, but nothing terrible either. The ordinary was GPS availability, and the upgrade options was fine."
c6dd0daf-4ac0-4e93-ade7-7b87d83bbc84,"Not the best, not the worst—just decent. The air conditioning was fine, and the upgrade options was acceptable.",neutral,"Nothing too exciting. The okay was hidden fees, and the pickup process was just okay."
cd016cc3-d03b-4bc1-bd9e-cead453bd325,"Not the best, not the worst—just neutral. The fuel policy was fine, and the return policy was acceptable.",neutral,"Nothing too exciting. The neutral was waiting time, and the air conditioning was just okay."
42d73b0a-fbd2-451b-9187-e2c05282bbc0,"If you're looking for a basic rental, this is okay. The fine was tire condition, and the hidden fees was neutral.",neutral,"Pretty average overall. The fine was roadside assistance, and the car cleanliness was nothing special."
bdb45420-d29b-48b2-838f-a3d09863249a,"Pretty average overall. The passable was vehicle condition, and the hidden fees was nothing special.",neutral,"Nothing exceptional, but nothing terrible either. The okay was pricing, and the upgrade options was fine."
44f52401-7dd4-4479-bea0-be5b9b0242fb,"A decent experience. The okay was mileage limit, and the booking ease could have been better.",neutral,"An ordinary experience. The standard was upgrade options, and the fuel policy was nothing to rave about."
0f9343f1-ff84-4d45-a91c-50d69fd9bd85,"Fairly standard. The standard was return policy, and the roadside assistance was neither good nor bad.",neutral,"Didn't impress, but didn't disappoint either. The neutral was insurance options, and the upgrade options was alright."
37d5435e-f066-4bba-aa0d-842bf8d9ae21,"Not the best, not the worst—just passable. The vehicle condition was fine, and the deposit policy was acceptable.",neutral,"Fairly standard. The ordinary was staff professionalism, and the mileage limit was neither good nor bad."
4745c995-862a-48e2-8677-06c4f416fbb8,"If you're looking for a basic rental, this is okay. The passable was vehicle condition, and the air conditioning was neutral.",neutral,"Nothing exceptional, but nothing terrible either. The decent was pickup process, and the GPS availability was fine."
298c2986-b316-49f0-bdf6-0de0f5a8e3c4,"Nothing exceptional, but nothing terrible either. The decent was insurance options, and the staff professionalism was fine.",neutral,"A decent experience. The okay was pricing, and the hidden fees could have been better."
233010f0-ebd8-4ce8-a5f1-655bee7902b6,"If you're looking for a basic rental, this is okay. The fair was pickup process, and the pricing was neutral.",neutral,"Nothing exceptional, but nothing terrible either. The neutral was roadside assistance, and the customer service was fine."
7e7616f6-8b8e-453d-9bdf-77a7c69051ff,"Nothing exceptional, but nothing terrible either. The ordinary was GPS availability, and the upgrade options was fine.",neutral,"An ordinary experience. The ordinary was customer service, and the tire condition was nothing to rave about."
12a84bb1-3719-4a36-a36c-b2d57a2e784f,"Nothing too exciting. The okay was hidden fees, and the pickup process was just okay.",neutral,"An ordinary experience. The fine was pickup process, and the deposit policy was nothing to rave about."
